budgetLabel,timeoutDeltaMs,runId,round,scopeFamily,requiredFamily,profileId,profileLabel,queryText,queryFamily,queryCascadeIndex,attemptNumber,elapsedMs,timedOut,abortOrigin,responseHeadersReceived,bodyCompleted,docsReturned,acceptedAfterSourcePolicy,finalContribution,contributedToFinalSlate,timeoutBudgetRemainingAtFetchStartMs,failedReason,lifecycleStage
plus_750ms,750,plus_750ms-fantasy-r7,7,fantasy,fantasy,fantasy-high-epic,High epic fantasy,fantasy school,fantasy,0,1,363,false,,true,true,8,2,1,true,2750,,completed
plus_750ms,750,plus_750ms-fantasy-r7,7,fantasy,fantasy,fantasy-high-epic,High epic fantasy,science fiction dystopian,speculative,1,1,191,false,,true,true,8,3,1,true,2750,,completed
plus_750ms,750,plus_750ms-fantasy-r7,7,fantasy,fantasy,fantasy-high-epic,High epic fantasy,action adventure,adventure,2,1,185,false,,true,true,8,0,0,false,2750,,completed
plus_750ms,750,plus_750ms-fantasy-r7,7,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult fantasy,fantasy,3,1,85,false,,true,true,8,4,0,false,2750,,completed
plus_750ms,750,plus_750ms-fantasy-r7,7,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult contemporary fantasy,contemporary_drama,4,1,321,false,,true,true,8,3,0,false,2750,,completed
plus_750ms,750,plus_750ms-fantasy-r7,7,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult fantasy adventure,fantasy,6,1,1170,false,,true,true,8,2,0,false,2750,,completed
production,0,production-fantasy-r7,7,fantasy,fantasy,fantasy-high-epic,High epic fantasy,fantasy school,fantasy,0,1,207,false,,true,true,8,2,1,true,2000,,completed
production,0,production-fantasy-r7,7,fantasy,fantasy,fantasy-high-epic,High epic fantasy,science fiction dystopian,speculative,1,1,204,false,,true,true,8,3,1,true,2000,,completed
production,0,production-fantasy-r7,7,fantasy,fantasy,fantasy-high-epic,High epic fantasy,action adventure,adventure,2,1,367,false,,true,true,8,0,0,false,2000,,completed
production,0,production-fantasy-r7,7,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult fantasy,fantasy,3,1,271,false,,true,true,8,4,0,false,2000,,completed
production,0,production-fantasy-r7,7,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult contemporary fantasy,contemporary_drama,4,1,616,false,,true,true,8,3,0,false,2000,,completed
production,0,production-fantasy-r7,7,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult fantasy adventure,fantasy,6,1,527,false,,true,true,8,2,0,false,2000,,completed
plus_250ms,250,plus_250ms-fantasy-r7,7,fantasy,fantasy,fantasy-high-epic,High epic fantasy,fantasy school,fantasy,0,1,147,false,,true,true,8,2,1,true,2250,,completed
plus_250ms,250,plus_250ms-fantasy-r7,7,fantasy,fantasy,fantasy-high-epic,High epic fantasy,science fiction dystopian,speculative,1,1,225,false,,true,true,8,3,1,true,2250,,completed
plus_250ms,250,plus_250ms-fantasy-r7,7,fantasy,fantasy,fantasy-high-epic,High epic fantasy,action adventure,adventure,2,1,269,false,,true,true,8,0,0,false,2250,,completed
plus_250ms,250,plus_250ms-fantasy-r7,7,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult fantasy,fantasy,3,1,219,false,,true,true,8,4,0,false,2250,,completed
plus_250ms,250,plus_250ms-fantasy-r7,7,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult contemporary fantasy,contemporary_drama,4,1,671,false,,true,true,8,3,0,false,2250,,completed
plus_250ms,250,plus_250ms-fantasy-r7,7,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult fantasy adventure,fantasy,6,1,365,false,,true,true,8,2,0,false,2250,,completed
plus_500ms,500,plus_500ms-fantasy-r7,7,fantasy,fantasy,fantasy-high-epic,High epic fantasy,fantasy school,fantasy,0,1,253,false,,true,true,8,2,1,true,2500,,completed
plus_500ms,500,plus_500ms-fantasy-r7,7,fantasy,fantasy,fantasy-high-epic,High epic fantasy,science fiction dystopian,speculative,1,1,112,false,,true,true,8,3,1,true,2500,,completed
plus_500ms,500,plus_500ms-fantasy-r7,7,fantasy,fantasy,fantasy-high-epic,High epic fantasy,action adventure,adventure,2,1,140,false,,true,true,8,0,0,false,2500,,completed
plus_500ms,500,plus_500ms-fantasy-r7,7,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult fantasy,fantasy,3,1,143,false,,true,true,8,4,0,false,2500,,completed
plus_500ms,500,plus_500ms-fantasy-r7,7,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult contemporary fantasy,contemporary_drama,4,1,241,false,,true,true,8,3,0,false,2500,,completed
plus_500ms,500,plus_500ms-fantasy-r7,7,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult fantasy adventure,fantasy,6,1,487,false,,true,true,8,2,0,false,2500,,completed
production,0,production-mystery_thriller-r7,7,mystery_thriller,mystery/thriller,mystery-psychological-thriller,Psychological thriller mystery,teen mystery thriller,mystery_thriller,0,1,619,false,,true,true,8,6,5,true,2000,,completed
plus_250ms,250,plus_250ms-mystery_thriller-r7,7,mystery_thriller,mystery/thriller,mystery-psychological-thriller,Psychological thriller mystery,teen mystery thriller,mystery_thriller,0,1,281,false,,true,true,8,6,5,true,2250,,completed
plus_500ms,500,plus_500ms-mystery_thriller-r7,7,mystery_thriller,mystery/thriller,mystery-psychological-thriller,Psychological thriller mystery,teen mystery thriller,mystery_thriller,0,1,182,false,,true,true,8,6,5,true,2500,,completed
plus_750ms,750,plus_750ms-mystery_thriller-r7,7,mystery_thriller,mystery/thriller,mystery-psychological-thriller,Psychological thriller mystery,teen mystery thriller,mystery_thriller,0,1,214,false,,true,true,8,6,5,true,2750,,completed
plus_250ms,250,plus_250ms-horror_paranormal-r7,7,horror_paranormal,horror/paranormal,horror-supernatural-ghost,Supernatural and ghost horror,young adult horror,horror_paranormal,0,1,555,false,,true,true,8,4,3,true,2250,,completed
plus_250ms,250,plus_250ms-horror_paranormal-r7,7,horror_paranormal,horror/paranormal,horror-supernatural-ghost,Supernatural and ghost horror,young adult mystery,mystery_thriller,1,1,114,false,,true,true,8,4,0,false,2250,,completed
plus_500ms,500,plus_500ms-horror_paranormal-r7,7,horror_paranormal,horror/paranormal,horror-supernatural-ghost,Supernatural and ghost horror,young adult horror,horror_paranormal,0,1,248,false,,true,true,8,4,3,true,2500,,completed
plus_500ms,500,plus_500ms-horror_paranormal-r7,7,horror_paranormal,horror/paranormal,horror-supernatural-ghost,Supernatural and ghost horror,young adult mystery,mystery_thriller,1,1,168,false,,true,true,8,4,0,false,2500,,completed
plus_750ms,750,plus_750ms-horror_paranormal-r7,7,horror_paranormal,horror/paranormal,horror-supernatural-ghost,Supernatural and ghost horror,young adult horror,horror_paranormal,0,1,394,false,,true,true,8,4,3,true,2750,,completed
plus_750ms,750,plus_750ms-horror_paranormal-r7,7,horror_paranormal,horror/paranormal,horror-supernatural-ghost,Supernatural and ghost horror,young adult mystery,mystery_thriller,1,1,263,false,,true,true,8,4,0,false,2750,,completed
production,0,production-horror_paranormal-r7,7,horror_paranormal,horror/paranormal,horror-supernatural-ghost,Supernatural and ghost horror,young adult horror,horror_paranormal,0,1,392,false,,true,true,8,4,3,true,2000,,completed
production,0,production-horror_paranormal-r7,7,horror_paranormal,horror/paranormal,horror-supernatural-ghost,Supernatural and ghost horror,young adult mystery,mystery_thriller,1,1,385,false,,true,true,8,4,0,false,2000,,completed
plus_500ms,500,plus_500ms-speculative_scifi-r7,7,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,science fiction adventure,speculative,0,1,225,false,,true,true,8,0,0,false,2500,,completed
plus_500ms,500,plus_500ms-speculative_scifi-r7,7,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,science fiction adventurous fast-paced alien war,speculative,1,1,161,false,,true,true,0,0,0,false,2500,,completed
plus_500ms,500,plus_500ms-speculative_scifi-r7,7,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,young adult fantasy,emergency_fallback,2,1,114,false,,true,true,8,0,0,false,1500,emergency_fallback_probe_returned_docs,completed
plus_750ms,750,plus_750ms-speculative_scifi-r7,7,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,science fiction adventure,speculative,0,1,134,false,,true,true,8,0,0,false,2750,,completed
plus_750ms,750,plus_750ms-speculative_scifi-r7,7,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,science fiction adventurous fast-paced alien war,speculative,1,1,90,false,,true,true,0,0,0,false,2750,,completed
plus_750ms,750,plus_750ms-speculative_scifi-r7,7,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,young adult fantasy,emergency_fallback,2,1,185,false,,true,true,8,0,0,false,1500,emergency_fallback_probe_returned_docs,completed
production,0,production-speculative_scifi-r7,7,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,science fiction adventure,speculative,0,1,410,false,,true,true,8,0,0,false,2000,,completed
production,0,production-speculative_scifi-r7,7,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,science fiction adventurous fast-paced alien war,speculative,1,1,152,false,,true,true,0,0,0,false,2000,,completed
production,0,production-speculative_scifi-r7,7,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,young adult fantasy,emergency_fallback,2,1,91,false,,true,true,8,0,0,false,1500,emergency_fallback_probe_returned_docs,completed
plus_250ms,250,plus_250ms-speculative_scifi-r7,7,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,science fiction adventure,speculative,0,1,178,false,,true,true,8,0,0,false,2250,,completed
plus_250ms,250,plus_250ms-speculative_scifi-r7,7,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,science fiction adventurous fast-paced alien war,speculative,1,1,59,false,,true,true,0,0,0,false,2250,,completed
plus_250ms,250,plus_250ms-speculative_scifi-r7,7,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,young adult fantasy,emergency_fallback,2,1,115,false,,true,true,8,0,0,false,1500,emergency_fallback_probe_returned_docs,completed
plus_750ms,750,plus_750ms-contemporary-r7,7,contemporary,contemporary/romance,contemporary-coming-of-age,Coming-of-age contemporary,teen realistic fiction,contemporary_drama,0,1,366,false,,true,true,8,7,2,true,2750,,completed
plus_750ms,750,plus_750ms-contemporary-r7,7,contemporary,contemporary/romance,contemporary-coming-of-age,Coming-of-age contemporary,young adult contemporary romance,contemporary_drama,1,1,231,false,,true,true,8,4,1,true,2750,,completed
production,0,production-contemporary-r7,7,contemporary,contemporary/romance,contemporary-coming-of-age,Coming-of-age contemporary,teen realistic fiction,contemporary_drama,0,1,188,false,,true,true,8,7,2,true,2000,,completed
production,0,production-contemporary-r7,7,contemporary,contemporary/romance,contemporary-coming-of-age,Coming-of-age contemporary,young adult contemporary romance,contemporary_drama,1,1,653,false,,true,true,8,4,1,true,2000,,completed
plus_250ms,250,plus_250ms-contemporary-r7,7,contemporary,contemporary/romance,contemporary-coming-of-age,Coming-of-age contemporary,teen realistic fiction,contemporary_drama,0,1,447,false,,true,true,8,7,2,true,2250,,completed
plus_250ms,250,plus_250ms-contemporary-r7,7,contemporary,contemporary/romance,contemporary-coming-of-age,Coming-of-age contemporary,young adult contemporary romance,contemporary_drama,1,1,494,false,,true,true,8,4,1,true,2250,,completed
plus_500ms,500,plus_500ms-contemporary-r7,7,contemporary,contemporary/romance,contemporary-coming-of-age,Coming-of-age contemporary,teen realistic fiction,contemporary_drama,0,1,246,false,,true,true,8,7,2,true,2500,,completed
plus_500ms,500,plus_500ms-contemporary-r7,7,contemporary,contemporary/romance,contemporary-coming-of-age,Coming-of-age contemporary,young adult contemporary romance,contemporary_drama,1,1,272,false,,true,true,8,4,1,true,2500,,completed
production,0,production-romance-r7,7,romance,contemporary/romance,romance-contemporary-sweet,Sweet contemporary romance,young adult romance,romance_historical,0,1,371,false,,true,true,8,5,2,true,2000,,completed
production,0,production-romance-r7,7,romance,contemporary/romance,romance-contemporary-sweet,Sweet contemporary romance,romance general cute fun,romance_historical,1,1,489,false,,true,true,1,1,0,false,2000,,completed
plus_250ms,250,plus_250ms-romance-r7,7,romance,contemporary/romance,romance-contemporary-sweet,Sweet contemporary romance,young adult romance,romance_historical,0,1,554,false,,true,true,8,5,2,true,2250,,completed
plus_250ms,250,plus_250ms-romance-r7,7,romance,contemporary/romance,romance-contemporary-sweet,Sweet contemporary romance,romance general cute fun,romance_historical,1,1,58,false,,true,true,1,1,0,false,2250,,completed
plus_500ms,500,plus_500ms-romance-r7,7,romance,contemporary/romance,romance-contemporary-sweet,Sweet contemporary romance,young adult romance,romance_historical,0,1,84,false,,true,true,8,5,2,true,2500,,completed
plus_500ms,500,plus_500ms-romance-r7,7,romance,contemporary/romance,romance-contemporary-sweet,Sweet contemporary romance,romance general cute fun,romance_historical,1,1,395,false,,true,true,1,1,0,false,2500,,completed
plus_750ms,750,plus_750ms-romance-r7,7,romance,contemporary/romance,romance-contemporary-sweet,Sweet contemporary romance,young adult romance,romance_historical,0,1,397,false,,true,true,8,5,2,true,2750,,completed
plus_750ms,750,plus_750ms-romance-r7,7,romance,contemporary/romance,romance-contemporary-sweet,Sweet contemporary romance,romance general cute fun,romance_historical,1,1,102,false,,true,true,1,1,0,false,2750,,completed
plus_750ms,750,plus_750ms-fantasy-r8,8,fantasy,fantasy,fantasy-high-epic,High epic fantasy,fantasy school,fantasy,0,1,267,false,,true,true,8,2,1,true,2750,,completed
plus_750ms,750,plus_750ms-fantasy-r8,8,fantasy,fantasy,fantasy-high-epic,High epic fantasy,science fiction dystopian,speculative,1,1,254,false,,true,true,8,3,1,true,2750,,completed
plus_750ms,750,plus_750ms-fantasy-r8,8,fantasy,fantasy,fantasy-high-epic,High epic fantasy,action adventure,adventure,2,1,152,false,,true,true,8,0,0,false,2750,,completed
plus_750ms,750,plus_750ms-fantasy-r8,8,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult fantasy,fantasy,3,1,98,false,,true,true,8,4,0,false,2750,,completed
plus_750ms,750,plus_750ms-fantasy-r8,8,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult contemporary fantasy,contemporary_drama,4,1,144,false,,true,true,8,3,0,false,2750,,completed
plus_750ms,750,plus_750ms-fantasy-r8,8,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult fantasy adventure,fantasy,6,1,558,false,,true,true,8,2,0,false,2750,,completed
production,0,production-fantasy-r8,8,fantasy,fantasy,fantasy-high-epic,High epic fantasy,fantasy school,fantasy,0,1,151,false,,true,true,8,2,1,true,2000,,completed
production,0,production-fantasy-r8,8,fantasy,fantasy,fantasy-high-epic,High epic fantasy,science fiction dystopian,speculative,1,1,101,false,,true,true,8,3,1,true,2000,,completed
production,0,production-fantasy-r8,8,fantasy,fantasy,fantasy-high-epic,High epic fantasy,action adventure,adventure,2,1,2009,true,local_timeout,false,false,0,0,0,false,2000,per_query_timeout,pre_headers
production,0,production-fantasy-r8,8,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult contemporary fantasy,contemporary_drama,3,1,306,false,,true,true,8,3,0,false,2000,,completed
production,0,production-fantasy-r8,8,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult fantasy adventure,fantasy,5,1,585,false,,true,true,8,2,0,false,2000,,completed
plus_250ms,250,plus_250ms-fantasy-r8,8,fantasy,fantasy,fantasy-high-epic,High epic fantasy,fantasy school,fantasy,0,1,102,false,,true,true,8,2,1,true,2250,,completed
plus_250ms,250,plus_250ms-fantasy-r8,8,fantasy,fantasy,fantasy-high-epic,High epic fantasy,science fiction dystopian,speculative,1,1,124,false,,true,true,8,3,1,true,2250,,completed
plus_250ms,250,plus_250ms-fantasy-r8,8,fantasy,fantasy,fantasy-high-epic,High epic fantasy,action adventure,adventure,2,1,672,false,,true,true,8,0,0,false,2250,,completed
plus_250ms,250,plus_250ms-fantasy-r8,8,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult fantasy,fantasy,3,1,383,false,,true,true,8,4,0,false,2250,,completed
plus_250ms,250,plus_250ms-fantasy-r8,8,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult contemporary fantasy,contemporary_drama,4,1,1348,false,,true,true,8,3,0,false,2250,,completed
plus_250ms,250,plus_250ms-fantasy-r8,8,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult fantasy adventure,fantasy,6,1,142,false,,true,true,8,2,0,false,2250,,completed
plus_500ms,500,plus_500ms-fantasy-r8,8,fantasy,fantasy,fantasy-high-epic,High epic fantasy,fantasy school,fantasy,0,1,185,false,,true,true,8,2,1,true,2500,,completed
plus_500ms,500,plus_500ms-fantasy-r8,8,fantasy,fantasy,fantasy-high-epic,High epic fantasy,science fiction dystopian,speculative,1,1,105,false,,true,true,8,3,1,true,2500,,completed
plus_500ms,500,plus_500ms-fantasy-r8,8,fantasy,fantasy,fantasy-high-epic,High epic fantasy,action adventure,adventure,2,1,268,false,,true,true,8,0,0,false,2500,,completed
plus_500ms,500,plus_500ms-fantasy-r8,8,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult fantasy,fantasy,3,1,186,false,,true,true,8,4,0,false,2500,,completed
plus_500ms,500,plus_500ms-fantasy-r8,8,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult contemporary fantasy,contemporary_drama,4,1,392,false,,true,true,8,3,0,false,2500,,completed
plus_500ms,500,plus_500ms-fantasy-r8,8,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult fantasy adventure,fantasy,6,1,577,false,,true,true,8,2,0,false,2500,,completed
production,0,production-mystery_thriller-r8,8,mystery_thriller,mystery/thriller,mystery-psychological-thriller,Psychological thriller mystery,teen mystery thriller,mystery_thriller,0,1,525,false,,true,true,8,6,5,true,2000,,completed
plus_250ms,250,plus_250ms-mystery_thriller-r8,8,mystery_thriller,mystery/thriller,mystery-psychological-thriller,Psychological thriller mystery,teen mystery thriller,mystery_thriller,0,1,449,false,,true,true,8,6,5,true,2250,,completed
plus_500ms,500,plus_500ms-mystery_thriller-r8,8,mystery_thriller,mystery/thriller,mystery-psychological-thriller,Psychological thriller mystery,teen mystery thriller,mystery_thriller,0,1,511,false,,true,true,8,6,5,true,2500,,completed
plus_750ms,750,plus_750ms-mystery_thriller-r8,8,mystery_thriller,mystery/thriller,mystery-psychological-thriller,Psychological thriller mystery,teen mystery thriller,mystery_thriller,0,1,162,false,,true,true,8,6,5,true,2750,,completed
plus_250ms,250,plus_250ms-horror_paranormal-r8,8,horror_paranormal,horror/paranormal,horror-supernatural-ghost,Supernatural and ghost horror,young adult horror,horror_paranormal,0,1,237,false,,true,true,8,4,3,true,2250,,completed
plus_250ms,250,plus_250ms-horror_paranormal-r8,8,horror_paranormal,horror/paranormal,horror-supernatural-ghost,Supernatural and ghost horror,young adult mystery,mystery_thriller,1,1,165,false,,true,true,8,4,0,false,2250,,completed
plus_500ms,500,plus_500ms-horror_paranormal-r8,8,horror_paranormal,horror/paranormal,horror-supernatural-ghost,Supernatural and ghost horror,young adult horror,horror_paranormal,0,1,433,false,,true,true,8,4,3,true,2500,,completed
plus_500ms,500,plus_500ms-horror_paranormal-r8,8,horror_paranormal,horror/paranormal,horror-supernatural-ghost,Supernatural and ghost horror,young adult mystery,mystery_thriller,1,1,85,false,,true,true,8,4,0,false,2500,,completed
plus_750ms,750,plus_750ms-horror_paranormal-r8,8,horror_paranormal,horror/paranormal,horror-supernatural-ghost,Supernatural and ghost horror,young adult horror,horror_paranormal,0,1,540,false,,true,true,8,4,3,true,2750,,completed
plus_750ms,750,plus_750ms-horror_paranormal-r8,8,horror_paranormal,horror/paranormal,horror-supernatural-ghost,Supernatural and ghost horror,young adult mystery,mystery_thriller,1,1,156,false,,true,true,8,4,0,false,2750,,completed
production,0,production-horror_paranormal-r8,8,horror_paranormal,horror/paranormal,horror-supernatural-ghost,Supernatural and ghost horror,young adult horror,horror_paranormal,0,1,164,false,,true,true,8,4,3,true,2000,,completed
production,0,production-horror_paranormal-r8,8,horror_paranormal,horror/paranormal,horror-supernatural-ghost,Supernatural and ghost horror,young adult mystery,mystery_thriller,1,1,222,false,,true,true,8,4,0,false,2000,,completed
plus_500ms,500,plus_500ms-speculative_scifi-r8,8,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,science fiction adventure,speculative,0,1,262,false,,true,true,8,0,0,false,2500,,completed
plus_500ms,500,plus_500ms-speculative_scifi-r8,8,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,science fiction adventurous fast-paced alien war,speculative,1,1,182,false,,true,true,0,0,0,false,2500,,completed
plus_500ms,500,plus_500ms-speculative_scifi-r8,8,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,young adult fantasy,emergency_fallback,2,1,118,false,,true,true,8,0,0,false,1500,emergency_fallback_probe_returned_docs,completed
plus_750ms,750,plus_750ms-speculative_scifi-r8,8,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,science fiction adventure,speculative,0,1,429,false,,true,true,8,0,0,false,2750,,completed
plus_750ms,750,plus_750ms-speculative_scifi-r8,8,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,science fiction adventurous fast-paced alien war,speculative,1,1,81,false,,true,true,0,0,0,false,2750,,completed
plus_750ms,750,plus_750ms-speculative_scifi-r8,8,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,young adult fantasy,emergency_fallback,2,1,86,false,,true,true,8,0,0,false,1500,emergency_fallback_probe_returned_docs,completed
production,0,production-speculative_scifi-r8,8,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,science fiction adventure,speculative,0,1,142,false,,true,true,8,0,0,false,2000,,completed
production,0,production-speculative_scifi-r8,8,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,science fiction adventurous fast-paced alien war,speculative,1,1,99,false,,true,true,0,0,0,false,2000,,completed
production,0,production-speculative_scifi-r8,8,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,young adult fantasy,emergency_fallback,2,1,74,false,,true,true,8,0,0,false,1500,emergency_fallback_probe_returned_docs,completed
plus_250ms,250,plus_250ms-speculative_scifi-r8,8,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,science fiction adventure,speculative,0,1,93,false,,true,true,8,0,0,false,2250,,completed
plus_250ms,250,plus_250ms-speculative_scifi-r8,8,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,science fiction adventurous fast-paced alien war,speculative,1,1,133,false,,true,true,0,0,0,false,2250,,completed
plus_250ms,250,plus_250ms-speculative_scifi-r8,8,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,young adult fantasy,emergency_fallback,2,1,188,false,,true,true,8,0,0,false,1500,emergency_fallback_probe_returned_docs,completed
plus_750ms,750,plus_750ms-contemporary-r8,8,contemporary,contemporary/romance,contemporary-coming-of-age,Coming-of-age contemporary,teen realistic fiction,contemporary_drama,0,1,123,false,,true,true,8,7,2,true,2750,,completed
plus_750ms,750,plus_750ms-contemporary-r8,8,contemporary,contemporary/romance,contemporary-coming-of-age,Coming-of-age contemporary,young adult contemporary romance,contemporary_drama,1,1,81,false,,true,true,8,4,1,true,2750,,completed
production,0,production-contemporary-r8,8,contemporary,contemporary/romance,contemporary-coming-of-age,Coming-of-age contemporary,teen realistic fiction,contemporary_drama,0,1,142,false,,true,true,8,7,2,true,2000,,completed
production,0,production-contemporary-r8,8,contemporary,contemporary/romance,contemporary-coming-of-age,Coming-of-age contemporary,young adult contemporary romance,contemporary_drama,1,1,233,false,,true,true,8,4,1,true,2000,,completed
plus_250ms,250,plus_250ms-contemporary-r8,8,contemporary,contemporary/romance,contemporary-coming-of-age,Coming-of-age contemporary,teen realistic fiction,contemporary_drama,0,1,335,false,,true,true,8,7,2,true,2250,,completed
plus_250ms,250,plus_250ms-contemporary-r8,8,contemporary,contemporary/romance,contemporary-coming-of-age,Coming-of-age contemporary,young adult contemporary romance,contemporary_drama,1,1,285,false,,true,true,8,4,1,true,2250,,completed
plus_500ms,500,plus_500ms-contemporary-r8,8,contemporary,contemporary/romance,contemporary-coming-of-age,Coming-of-age contemporary,teen realistic fiction,contemporary_drama,0,1,170,false,,true,true,8,7,2,true,2500,,completed
plus_500ms,500,plus_500ms-contemporary-r8,8,contemporary,contemporary/romance,contemporary-coming-of-age,Coming-of-age contemporary,young adult contemporary romance,contemporary_drama,1,1,86,false,,true,true,8,4,1,true,2500,,completed
production,0,production-romance-r8,8,romance,contemporary/romance,romance-contemporary-sweet,Sweet contemporary romance,young adult romance,romance_historical,0,1,260,false,,true,true,8,5,2,true,2000,,completed
production,0,production-romance-r8,8,romance,contemporary/romance,romance-contemporary-sweet,Sweet contemporary romance,romance general cute fun,romance_historical,1,1,571,false,,true,true,1,1,0,false,2000,,completed
plus_250ms,250,plus_250ms-romance-r8,8,romance,contemporary/romance,romance-contemporary-sweet,Sweet contemporary romance,young adult romance,romance_historical,0,1,356,false,,true,true,8,5,2,true,2250,,completed
plus_250ms,250,plus_250ms-romance-r8,8,romance,contemporary/romance,romance-contemporary-sweet,Sweet contemporary romance,romance general cute fun,romance_historical,1,1,250,false,,true,true,1,1,0,false,2250,,completed
plus_500ms,500,plus_500ms-romance-r8,8,romance,contemporary/romance,romance-contemporary-sweet,Sweet contemporary romance,young adult romance,romance_historical,0,1,574,false,,true,true,8,5,2,true,2500,,completed
plus_500ms,500,plus_500ms-romance-r8,8,romance,contemporary/romance,romance-contemporary-sweet,Sweet contemporary romance,romance general cute fun,romance_historical,1,1,118,false,,true,true,1,1,0,false,2500,,completed
plus_750ms,750,plus_750ms-romance-r8,8,romance,contemporary/romance,romance-contemporary-sweet,Sweet contemporary romance,young adult romance,romance_historical,0,1,258,false,,true,true,8,5,2,true,2750,,completed
plus_750ms,750,plus_750ms-romance-r8,8,romance,contemporary/romance,romance-contemporary-sweet,Sweet contemporary romance,romance general cute fun,romance_historical,1,1,229,false,,true,true,1,1,0,false,2750,,completed
plus_250ms,250,plus_250ms-adventure_historical-r8,8,adventure_historical,adventure/historical,historical-adventure-exploration,Historical adventure and exploration,teen historical fiction,romance_historical,0,1,536,false,,true,true,8,2,0,false,2250,,completed
plus_250ms,250,plus_250ms-adventure_historical-r8,8,adventure_historical,adventure/historical,historical-adventure-exploration,Historical adventure and exploration,teen realistic fiction,contemporary_drama,1,1,92,false,,true,true,8,7,3,true,2250,,completed
plus_250ms,250,plus_250ms-adventure_historical-r8,8,adventure_historical,adventure/historical,historical-adventure-exploration,Historical adventure and exploration,young adult historical adventure,adventure,2,1,399,false,,true,true,8,0,0,false,2250,,completed
plus_250ms,250,plus_250ms-adventure_historical-r8,8,adventure_historical,adventure/historical,historical-adventure-exploration,Historical adventure and exploration,young adult fantasy,emergency_fallback,1,1,107,false,,true,true,8,0,0,false,1500,emergency_fallback_probe_returned_docs,completed
plus_500ms,500,plus_500ms-adventure_historical-r8,8,adventure_historical,adventure/historical,historical-adventure-exploration,Historical adventure and exploration,teen historical fiction,romance_historical,0,1,117,false,,true,true,8,2,0,false,2500,,completed
plus_500ms,500,plus_500ms-adventure_historical-r8,8,adventure_historical,adventure/historical,historical-adventure-exploration,Historical adventure and exploration,teen realistic fiction,contemporary_drama,1,1,332,false,,true,true,8,7,3,true,2500,,completed
plus_500ms,500,plus_500ms-adventure_historical-r8,8,adventure_historical,adventure/historical,historical-adventure-exploration,Historical adventure and exploration,young adult historical adventure,adventure,2,1,941,false,,true,true,8,0,0,false,2500,,completed
